step,policy,efe,risk,ambiguity,epistemic,predicted_joule_horizon,predicted_excess_energy_horizon,projected_terminal_debt,projected_path_debt,vfe,center,sigma,precision,kappa,internal_fraction,boundary_fraction,external_fraction,coupling_proxy,step_joule_total,step_joule_particle,step_joule_control,step_leakage,cumulative_joule_total,mean_abs_external,mean_abs_active,mean_abs_y,baseline_step_joule_total,baseline_step_joule_particle,baseline_step_joule_control,baseline_cumulative_joule_total,step_joule_saving_vs_baseline,cumulative_joule_saving_vs_baseline,energy_debt,breakeven_step,step_joule_total_ema,baseline_step_joule_total_ema,energy_debt_ema,cumulative_joule_saving_ema,efe_ema
111,trim,11.09712168842467,11.098289741945221,0.04976700299272869,0.04690694169650815,0.011268806089367782,-0.01318279462739178,0.0,0.0,0.31227219516715193,-0.015052290445661018,0.15870067897037368,4.4838993797016435,0.96,0.12456032181743132,0.618989352995635,0.25645032420740604,0.10129733135049371,0.022577379541517253,0.021433524650414322,0.0011438548911029316,0.2436278079970358,0.19882671998387125,0.5903809345412135,0.23052262851643374,0.2016345942055824,0.04337868320267891,0.043131694215041885,0.00024698898763702437,0.22371049768887977,0.020801303661161657,0.024883777705008516,0.0,82.0,0.023777758087527176,0.044570275125610244,0.0008698046327748927,0.015319020393846725,10.637671389096079
112,focus,11.038965044913306,11.03967467858483,0.04941020598232453,0.0451789092336454,0.011168455938062125,-0.013286706832407704,0.0,0.0,0.30639821946282775,-0.015006966258491218,0.15721131855526715,4.516246817554684,1.02,0.10985431165620343,0.6575848665277593,0.2325608208400275,0.19171148149170536,0.02258894598618596,0.021339316937028046,0.0012496290491579136,0.22093277979802592,0.19973027782331867,0.875070196337422,0.2408241309873185,0.19876318824123843,0.04293623634287656,0.042689493408452676,0.0002467429344238865,0.22542794714259484,0.020347290356690605,0.02569766931927614,0.0,82.0,0.023682653119419878,0.044439552022991546,0.0008002202621529013,0.01614931230788108,10.669774881561457
113,squeeze,10.87463132251007,10.878132416612486,0.04806504161996439,0.04842894683216022,0.011406043280433174,-0.013042970310959277,0.0,0.0,0.19344891827484473,-0.015156572203360946,0.14509129813438515,4.65389693241179,1.15,0.09424150799882139,0.6892192867067785,0.21653920430798715,0.17622461447383894,0.02404394956583395,0.02236392691843601,0.0016800226473979395,0.20571224409258793,0.20069203580595205,0.8462280198102884,0.2810814869587017,0.19574502082646267,0.043827493713060384,0.043580922111685745,0.0002465716013746353,0.22718104689111726,0.019783544147226433,0.026489011085165198,0.0,82.0,0.023711556835133006,0.04439058735819706,0.0007362026411806693,0.01697648821006381,10.686163396837348
114,tighten,10.576653187386249,10.583803192166107,0.04763420690831739,0.052931888112656006,0.011048544026164203,-0.013379842546018476,0.0,0.0,0.19467455381722282,-0.014342017469867298,0.14233731374360484,4.686242285358229,1.08,0.07495276309077976,0.7172480936794109,0.2077991422428745,0.09025626054129854,0.024271130820858484,0.022821914933424964,0.0014492158874335203,0.19740918513073055,0.20166288103878638,0.5341147811106882,0.26091190765894534,0.19278417536453304,0.04470363639216713,0.044457459396998605,0.0002461769951685246,0.22896919234680393,0.020432505571308646,0.027306311308017542,0.0,82.0,0.023756322753991047,0.044415631280914664,0.0006773064298862157,0.01780287405790011,10.67740258008126
115,tighten,10.26462095720976,10.267008647316345,0.047363342256544434,0.043813194681196155,0.010888716792792184,-0.013521877471131089,0.0,0.0,0.18974178312913578,-0.013146309006030053,0.14037372122384076,4.712576410881098,1.08,0.05529484915471682,0.7544381981200408,0.19026695173674488,0.1317882679652498,0.023144905748862736,0.021731498880431445,0.001413406868431291,0.1807536041499076,0.20258867726874089,0.41765445406140034,0.25715013980117785,0.1897957356478753,0.04434151271275128,0.04409562154681977,0.00024589116593151043,0.23074285285531398,0.021196606963888545,0.028154175586573085,0.0,82.0,0.023707409393580785,0.044409701795461595,0.0006231219154953185,0.01863097818019395,10.644380050251542
116,focus,9.85853654352351,9.871654960965934,0.04766808047394362,0.06164243370254252,0.010493851031682684,-0.013907714649385328,0.0,0.0,0.36190231152568647,-0.012205969935581758,0.14342918959206366,4.663847545516846,1.02,0.0515801349197362,0.7796776139768535,0.16874225012327085,0.007335536079478704,0.021126490527831974,0.0199462200300243,0.0011802704978076735,0.16030513761710727,0.20343373688985417,0.7291090418900544,0.23320977892801228,0.18671657113709358,0.043262750004590476,0.04301680809575163,0.00024594190883884154,0.2324733628554976,0.022136259476758503,0.029039625965643426,0.0,82.0,0.02350093588432088,0.0443179456521919,0.000573272162255693,0.01946367000302991,10.581512569713299
117,hold,9.440445363882436,9.457765416681553,0.04939574893611549,0.06979853402014757,0.009826093631606532,-0.01457369555752729,0.0,0.0,0.8436874810054285,-0.01169013717896712,0.15571133163371872,4.518820253754578,0.88,0.04669770681575958,0.7802307470218396,0.17307154517574483,0.28280433198685556,0.02045683513393213,0.01970338130728589,0.0007534538266462381,0.16441796791695762,0.20425201029521145,0.8557376881197792,0.18355921655683602,0.18351497947365503,0.04284764408513338,0.042601540813981514,0.0002461032711518624,0.23418726861890293,0.022390808951201248,0.029935258323691476,0.0,82.0,0.023257407824289783,0.04420032152682722,0.0005274103892752377,0.020301397068682833,10.490227193246831
118,trim,9.093746214497672,9.105251661296998,0.049673647207023226,0.0597428320118403,0.009667618563271497,-0.01473791746637825,0.0,0.0,1.0560791536287437,-0.011700564928701727,0.15614139538426575,4.504298237780709,0.96,0.04958567491573372,0.7844257562402298,0.16598856785806748,0.37754012989286445,0.021687390497094117,0.020834497450167022,0.0008528930469270947,0.15768913946516405,0.2051195059150952,0.7509284086240384,0.1941080619560142,0.17999755730859715,0.043413855817049915,0.04316760853566418,0.00024624728138573275,0.23592382285158492,0.0217264653199558,0.030804316936489707,0.0,82.0,0.023131806438114133,0.04413740427004504,0.00048521755813321865,0.021141630658107383,10.3785087149469
119,hold,8.704225562124687,8.713134053450991,0.05061615454571948,0.05520906399406663,0.009143099974141073,-0.015279660419702665,0.0,0.0,1.4933214245317248,-0.011925035022586614,0.16147948995964173,4.427944522988499,0.88,0.056955018921475815,0.7824922435571152,0.1605527365331285,0.210760959977281,0.02201036914887957,0.021365447912665522,0.0006449212362140493,0.15252509970647207,0.20599992068105039,0.4169199490172191,0.16725578941442246,0.17634214671499773,0.04379131895040576,0.04354504370405618,0.0002462752463495766,0.23767547560960114,0.021780949801526187,0.03167555492855075,0.0,82.0,0.023042091454975367,0.044109717444473895,0.0004464001534825612,0.021984344599742852,10.244566062721123
120,hold,8.34921871100379,8.359363418389176,0.05123284371230704,0.057257136888091725,0.008803253077423832,-0.01564911761255596,0.0,0.0,1.5813460816166414,-0.011588794104643682,0.16340734162974718,4.366860538357889,0.88,0.07121827927297586,0.7549311494197211,0.17385057032201923,0.11206586093538648,0.020438241772421498,0.019838954723597202,0.0005992870488242949,0.16515804180591828,0.20681745035194724,0.4742920833837423,0.16007269582364214,0.17287118350799624,0.0432659617876814,0.04301975068432145,0.00024621110335994797,0.2394061140811084,0.0228277200152599,0.032588663729161145,0.0,82.0,0.02283378348037106,0.0440422169919305,0.00041068814120395633,0.022832690130096315,10.092938274583735
121,hold,8.012347621099941,8.0229950445479,0.051710302469502235,0.057940929322636205,0.008511941681156451,-0.0159733260612946,0.0,0.0,1.336237125937771,-0.011923014175246294,0.1620594300361186,4.305996447645831,0.88,0.09914834141639975,0.7147547970998864,0.18609686050926025,0.3803651586591374,0.017981139322317923,0.01740349578412397,0.0005776435381939554,0.17679201748379714,0.20753669592483995,0.839770189355593,0.15624246439562936,0.1696934957935466,0.04288102675686147,0.04263500455983065,0.0002460221970308218,0.24112135515138286,0.024899887434543553,0.033584659226542884,0.0,82.0,0.022445571947726808,0.04394932177312498,0.0003778330899076398,0.02369284765781204,9.926491022305033
122,hold,7.70078132448756,7.711078980718461,0.05216444581174309,0.05732255905302995,0.008275403637638503,-0.016230565439937155,0.0,0.0,1.0667291380221045,-0.012174614548129403,0.1585130722658074,4.255844150386256,0.88,0.12835337428873905,0.6870878463445546,0.18455877839634388,0.3783390738830159,0.016711862697161965,0.01613661191578571,0.0005752507813762531,0.17533083947652658,0.20820517043272643,0.9184098900398323,0.15519787878536456,0.1668602895805596,0.04350074598344242,0.043255128517360394,0.00024561746608202167,0.24286138499072055,0.026788883286280454,0.0346562145579941,0.0,82.0,0.02198687520768162,0.04391343570995038,0.0003476064427150286,0.02456991700982661,9.748434246479636
123,hold,7.421622264307018,7.435055801879576,0.052521462357740856,0.06270631219124004,0.008077809565375599,-0.0164362993663222,0.0,0.0,0.7495212341436912,-0.011879052488387484,0.15373168408224727,4.229417071671551,0.88,0.16362363105472505,0.6654065594992915,0.1709698084765971,0.14095382060908088,0.016516861099375686,0.01593122564217759,0.0005856354571980947,0.1624213180527673,0.20886584487670146,0.6835365600900631,0.15596314850779058,0.16461773694657222,0.04453565271484033,0.04429062515689469,0.0002450275579456385,0.24464281109931416,0.028018791615464642,0.035776966222612686,0.0,82.0,0.021549274079017147,0.043963213070341574,0.00031979792729782634,0.025466480946849494,9.562289287905827
124,coast,7.182996432967281,7.193820870992263,0.05335347052530235,0.058722267430940084,0.007787535075401771,-0.016732774133522223,0.0,0.0,0.8688312594605261,-0.011252114529571556,0.1571983750019607,4.187686739067643,0.8200000000000001,0.18392169862061342,0.6519718367323537,0.16410646366816545,0.10526170274672686,0.01601752908877832,0.015539140458329888,0.0004783886304484323,0.15590114048475723,0.2095065460402526,0.39392673062386646,0.13967853900101806,0.16266451654199876,0.044603499455449634,0.04435909394523912,0.0002444055102105167,0.24642695107753215,0.028585970366671314,0.03692040503727954,0.0,82.0,0.021106734479798044,0.04401443598115022,0.00029421409311400023,0.0263827948740839,9.371945859510745
125,coast,7.028016770338303,7.027990185474698,0.05374168305485922,0.04000474455012458,0.007586613475680426,-0.016951303528989683,0.0,0.0,0.9581830100374461,-0.010774224047807947,0.15865086979038995,4.172741276274432,0.8200000000000001,0.1948649359760228,0.637944799964715,0.16719026307673818,0.2418500917264509,0.015134744648341285,0.014674275817797702,0.00046046883054358335,0.15883074992290128,0.21011193582618626,0.5318017828591943,0.13581044610781942,0.1605779638026514,0.043467734545435684,0.04322356386824389,0.0002441706771917933,0.24816566045934957,0.028332989897094398,0.03805372463316331,0.0,82.0,0.020628975293281504,0.04397069986629306,0.0002706769656648802,0.027316469254810256,9.184431532376951
126,coast,6.88078492610225,6.877579313606291,0.0539045190923606,0.034090624025148744,0.0073895622562638865,-0.01718130258989723,0.0,0.0,0.9887521369107987,-0.010574626778261799,0.1590778850670672,4.154121728037117,0.8200000000000001,0.20182389266428674,0.6231203099857022,0.17505579636891178,0.27407681515837445,0.015054630392056725,0.014608495715992754,0.0004461346760639711,0.1663030065504661,0.21071412104186854,0.8508382411295617,0.13255270202922717,0.15826462746314252,0.04278250686594199,0.04253640084833669,0.0002461060176053048,0.24987696073398724,0.027727876473885263,0.03916283969211872,0.0,82.0,0.020183027701183524,0.04387564442626497,0.0002490228084116898,0.028264178889794933,9.000139803874974
127,coast,6.719579885594424,6.71378128119463,0.05408615064411582,0.02919852449537403,0.007185727099072175,-0.017418001131669365,0.0,0.0,0.9586508717174683,-0.010356820579234694,0.15863248556111195,4.1295387509492265,0.8200000000000001,0.21369256743927226,0.594828918159528,0.19147851343094782,0.13845836251564034,0.01610276067502557,0.01566926067970394,0.0004334999953216311,0.18190458775940038,0.21135823146886956,0.8738396537404405,0.12970228323180466,0.15590036499240473,0.04331181823281613,0.043064280464044355,0.0002475377687717719,0.2516094334632999,0.02720905755779056,0.040251201994430344,0.0,82.0,0.01985660633909089,0.043830538330789065,0.00022910098373875464,0.029223140738165766,8.81769501041253
128,coast,6.554924093585349,6.552860846516293,0.054312047680962386,0.03533167750401849,0.006995228367048696,-0.017642459810876063,0.0,0.0,0.9701936031793067,-0.010037206539329858,0.15745757943070227,4.120154019928231,0.8200000000000001,0.22868664233461083,0.5741883291573344,0.197125027532854,0.0028977188048405233,0.01684699834840274,0.01642420373879635,0.00042279460960639124,0.18726877615621126,0.21203211140280567,0.5599069162527284,0.12738983399018858,0.1535710841133694,0.04425882868568197,0.044010801102135136,0.00024802758354683065,0.2533797866107272,0.027411830337279234,0.041347675207921514,0.0,82.0,0.01961583769983584,0.043864801559180495,0.00021077290503965427,0.030193103495746228,8.636673337066357
129,coast,6.416922434879374,6.416219964946457,0.054411034622102845,0.037233960817218484,0.006837107058362038,-0.017840481897332585,0.0,0.0,0.9892751392021958,-0.009669838142218813,0.15589758547898475,4.123570254944352,0.8200000000000001,0.2453076223911542,0.5680972119806836,0.186595164649485,0.04447862218484769,0.015412883073802836,0.014998085318473884,0.0004147977553289523,0.1772654064170106,0.2126486267257578,0.4035824828181559,0.12558467409427262,0.15146299108814842,0.04411579814136971,0.04386806673871027,0.0002477314026594426,0.255144418536382,0.028702915067566878,0.04249579181062419,0.0,82.0,0.019279601329753197,0.043884881285755635,0.00019391107263648193,0.031177318560936466,8.459093264891399
130,relax,6.30096657389021,6.290490292855233,0.05509059813148213,0.020850440689023503,0.006659819318098935,-0.018067256387150177,0.0,0.0,1.1617282054985194,-0.009501507078675829,0.1609051387760257,4.071151015035972,0.76,0.25686798404663425,0.5474685030860054,0.19566351189183248,0.05352935136123764,0.012983955862132295,0.012656785914211773,0.00032716994792052244,0.18588033629724082,0.21316798496024308,0.68212028653041,0.11076154341154004,0.14963813674071008,0.043218337706235725,0.042973015110335556,0.00024532259590016663,0.2568731520446314,0.030234381844103427,0.043705167084388326,0.0,82.0,0.018775949692343526,0.043831557799394044,0.0001783981868255634,0.032179546442812616,8.286443129611303
131,relax,6.188993252834188,6.193496823783384,0.05559849531984481,0.04706877515033481,0.006554760099382987,-0.018223431489914645,0.0,0.0,1.2279764939534858,-0.009575764694818347,0.16378975539046214,4.042769321383055,0.76,0.2662754149117812,0.5163637737078538,0.21736081040139285,0.04765869516904284,0.011766337673979794,0.011457014794648052,0.00030932287933174154,0.2064927698813233,0.21363863846720227,0.8936081728564026,0.10719287429401328,0.14804433961422994,0.04299131509803156,0.042753672073030186,0.00023764302500136998,0.25859280464855267,0.031224977424051763,0.0449541661813504,0.0,82.0,0.018215180730874428,0.04376433838328505,0.00016412633187951834,0.03320151602189564,8.118647139469134
132,relax,6.055163113678012,6.057303433403163,0.055849686180834954,0.04295928721702717,0.0064455872110248166,-0.018374232955617048,0.0,0.0,1.2482765231528996,-0.009667477294833028,0.16532621477147366,4.0255189979806705,0.76,0.27710286210709406,0.48813193721729514,0.23476519969582632,0.020678685189555162,0.012388479345247312,0.01209109430755432,0.0002973850376929914,0.22302693971103504,0.21413417764101217,0.8292366388173628,0.1048445252079393,0.14668823437042147,0.043844464921899695,0.04361551775807526,0.00022894716382443423,0.26034658324542864,0.031455985576652384,0.046212405604416494,0.0,82.0,0.01774904462002426,0.04377074850637422,0.0001509962253291569,0.03424238718849731,7.953568417405845
133,relax,5.919099906417073,5.926175385521566,0.056024345862915874,0.051263902997572566,0.0063203486323369544,-0.018537089571564733,0.0,0.0,1.2583809316252053,-0.00974536272712559,0.16597086938191996,3.995313346512111,0.76,0.2907597978217851,0.4649715380191119,0.24426866318951207,0.031722226585997965,0.013350547532921343,0.013061588485194519,0.0002889590477268251,0.2320552300300365,0.21466819954232902,0.4779619978860294,0.10321688896100326,0.14538917071907198,0.04453157635380708,0.04430881989237665,0.0002227564614304252,0.2621278462995809,0.031181028820885737,0.04745964675725192,0.0,82.0,0.01739716485305603,0.04383161473416885,0.00013891652730282434,0.03529976795399768,7.790810936526743
134,relax,5.808153055708635,5.823655257681467,0.05628261538541655,0.06571416279074657,0.006190219435981717,-0.01870589052200863,0.0,0.0,1.225605850004747,-0.009710430098786511,0.16597126918791255,3.9481176843638828,0.76,0.30927395707104866,0.4298853984114105,0.2608406435620981,0.04055145820654279,0.012753912887692776,0.012471008954038541,0.0002829039336542341,0.2477986113839932,0.21517835605783672,0.4110619013971042,0.10209125062234095,0.1441800598901811,0.04408838809946292,0.04386919988675435,0.00021918821270857343,0.2638913818235594,0.031334475211770144,0.04871302576572273,0.0,82.0,0.017025704695826968,0.043852156603392374,0.00012780320511859839,0.036372828578935694,7.632198306061294
135,relax,5.6923828180612706,5.712485726878869,0.056631885079960365,0.07375348370324758,0.006077680176371304,-0.01886542963870862,0.0,0.0,1.1934548975123134,-0.009773357776057354,0.16544025859570935,3.9286204263068845,0.76,0.33273676448206135,0.4046964353826657,0.26256679917125114,0.05912925647802756,0.011467782972041126,0.011188808453862257,0.0002789745181788687,0.24943845921268842,0.21563706737671837,0.7720269226383855,0.1012487790312276,0.14309789259342603,0.04339856013497654,0.043181468476882374,0.00021709165809416622,0.26562732422895846,0.031930777162935416,0.04999025685224014,0.0,82.0,0.0165810709579241,0.04381586888591911,0.00011757894870911052,0.03746222284080006,7.477013067021293
136,coast,5.586878929803708,5.60592035265342,0.0560617974457256,0.0706572096940875,0.006030908189637983,-0.018956688151592377,0.0,0.0,1.081358707799179,-0.009934372888540741,0.15821273765940036,3.9759552526796575,0.8200000000000001,0.35259841463694214,0.3965408075501481,0.2508607768446589,0.027549708400465805,0.01114534960182998,0.01079845634829597,0.00034689325353401,0.2383177380024259,0.21608288136079157,0.9036924723673431,0.11290856859785998,0.14212644147468256,0.043704242336495995,0.04348858362187195,0.00021565871462405,0.26737549392241833,0.032558892734666015,0.05129261256162678,0.0,82.0,0.01614621324943657,0.04380693876196526,0.00010817263281238169,0.038568654018466195,7.325802336043886
137,coast,5.5038322807610225,5.518867499154527,0.05557312709216531,0.06263054868261161,0.005969083293575089,-0.01904590402764129,0.0,0.0,0.9971693774327849,-0.009838848153390603,0.15303377131897655,4.010470309531517,0.8200000000000001,0.3622851695959152,0.3946093304726884,0.24310549896259595,0.03484620739225743,0.011541652177170948,0.011178116218995782,0.00036353595817516595,0.2309502240144661,0.2165445474478784,0.7316991316564879,0.11564474343264346,0.1413690881404182,0.04469065964549523,0.044476493030098485,0.0002141666153967404,0.26916312030823814,0.033149007468324276,0.05261857286035975,0.0,82.0,0.01577784836365532,0.04387763643264766,9.951882218739116e-05,0.039692647525817686,7.1800447316212574
138,coast,5.421362998178328,5.4343979241976,0.05521186235691204,0.058356650584762845,0.005923753234648149,-0.019111072798345344,0.0,0.0,0.9741043934221005,-0.009720397547063594,0.14938417923576525,4.043757144061598,0.8200000000000001,0.37320862478689487,0.3923731477862426,0.23441822645345803,0.04693439934533805,0.011240376140067258,0.010863982181701464,0.00037639395836579415,0.22269731513078497,0.2169941624934811,0.42749603151932114,0.11771111716989935,0.14084392719252115,0.045043694349102485,0.04483236405544359,0.00021133029365889638,0.2709648680822022,0.033803318209035225,0.05397070558872116,0.0,82.0,0.015414850585768277,0.04397092106596405,9.155731641239987e-05,0.04083489217084997,7.0393501929458235
139,coast,5.349811708242906,5.354935761002361,0.05487547390838907,0.04398800140076763,0.005902869256609248,-0.01915915880855503,0.0,0.0,0.9831941613910883,-0.009709550565740011,0.14689890808195588,4.0796521360941576,0.8200000000000001,0.38439492385033364,0.39243639864788654,0.2231686765206547,0.00031640808235091174,0.010364746937561628,0.009978407318755232,0.00038633961880639537,0.21201024269462213,0.21740875237098356,0.4951064927367044,0.11911981818032076,0.14038846657356435,0.044291430582710956,0.04408361300112798,0.00020781758158297487,0.2727365253055107,0.03392668364514933,0.055327772934527134,0.0,82.0,0.015010842293911746,0.0439965618273038,8.423273109940788e-05,0.04199432263194414,6.9041871141695905
140,coast,5.2989839615782275,5.298877376685308,0.054533634745553,0.034196140188360015,0.005874173841463287,-0.019218493635213857,0.0,0.0,0.9891944405798021,-0.009799951852408607,0.14515233036220918,4.107093331783774,0.8200000000000001,0.39285016457942384,0.3969008621808739,0.21024897225847716,0.03464865054610569,0.010033932293222636,0.009641093658671242,0.0003928386345513938,0.19973652364555336,0.21781010966271247,0.8313799178620915,0.11988895042860184,0.13992152450161532,0.04360409148045243,0.04340016076930525,0.00020393071114718103,0.27448068896472877,0.033570159187229796,0.05667057930201633,0.0,82.0,0.014612689493856617,0.04396516419955569,7.749411261145525e-05,0.04316842316554992,6.775770861962282
141,coast,5.257260122379856,5.258136534009093,0.0542784387869919,0.03519570248953653,0.005821355508282143,-0.019300746095720925,0.0,0.0,0.9744924109754929,-0.009661034288442817,0.1436528409965415,4.137967174254421,0.8200000000000001,0.39296104205510296,0.40498846070380085,0.20205049625344268,0.031210612946454327,0.011345515646760005,0.010948496911916197,0.0003970187348438076,0.19194797144077055,0.21826393028858287,0.8967877804628872,0.12026182639021632,0.13948937097672262,0.04416081691239663,0.04396090013471002,0.0001999167776866096,0.2762471216412246,0.03281530126563662,0.057983191352641794,0.0,82.0,0.014351315586088889,0.04398081641658297,7.129458360253884e-05,0.04435360462051727,6.654290002795688
142,coast,5.232595269719322,5.231565987323993,0.054009124012471287,0.03112156721901722,0.005741598429930989,-0.0194051847945067,0.0,0.0,0.9352466811798263,-0.00985635218462163,0.1418393265616006,4.157177458033107,0.8200000000000001,0.38560545890899184,0.41554382378814847,0.19885071631533574,0.005890456700874389,0.012850948994828713,0.01245030379492492,0.0004006451999037929,0.18890818049956898,0.21877796824837603,0.6215270898684454,0.12053295602333214,0.13907209167788828,0.04525634812992856,0.04505994886349974,0.00019639926642882555,0.27805737556642174,0.03240539913509985,0.05927940731804579,0.0,82.0,0.014231286258788075,0.04408285895365062,6.559101691433574e-05,0.045547668836319555,6.540554424149579
143,hold,5.206714850318098,5.20301311028019,0.05320067951277115,0.024938803799799864,0.005708278889902243,-0.019463574039432822,0.0,0.0,0.9025724617436938,-0.00995404982383346,0.132268698726798,4.218621848104592,0.88,0.38004455275236704,0.4232668944612799,0.19668855179853434,0.010755888042858796,0.012725720461122962,0.012221095129444418,0.0005046253316785444,0.18685412420860742,0.21928699706682095,0.3652989660317269,0.13584451536796788,0.13868360516512146,0.04535296688023197,0.04515933081368674,0.00019363606654522876,0.279871494241631,0.03262724641910901,0.060584497174810154,0.0,82.0,0.014110840994974868,0.044184467587777124,6.0343735561188884e-05,0.046750615103398806,6.43384725824306
144,coast,5.163372058621654,5.159843406121909,0.05328754094667136,0.024920153248969068,0.0055976085022810505,-0.019613999756957524,0.0,0.0,0.9141711412297135,-0.009858333441224727,0.1336380424086306,4.211066518657814,0.8200000000000001,0.37642640721305815,0.4324774116130749,0.19109618018365362,0.046598960652281814,0.010739687782763447,0.010311439022973247,0.0004282487597902007,0.18154137117447086,0.21971658457813148,0.6125175222154325,0.12431553331094411,0.13839731462307037,0.044496234807448666,0.044305161109701764,0.00019107369774689874,0.28165134363392896,0.03375654702468522,0.06193475905579756,0.0,82.0,0.013841148737997954,0.04420940896535085,5.551623671629378e-05,0.04796534661959071,6.332209242273348
145,hold,5.133726762755349,5.134461853404462,0.052745124191021384,0.0312247997994873,0.005613261658614739,-0.01964990608690683,0.0,0.0,0.8647491985492383,-0.009533701910873483,0.12630732958140845,4.256937326223411,0.88,0.36834593947637523,0.4464238401336429,0.18523021939846745,0.09453416515479146,0.009439583796322176,0.008912384655164128,0.0005271991411580476,0.17596870842854395,0.22009416792998437,0.8814366771641088,0.13840320740160825,0.13828954198289012,0.044032029531637394,0.043843813505626175,0.00018821602601121873,0.28341262481519447,0.03459244573531522,0.06331845688521016,0.0,82.0,0.013489023542663892,0.04419521861065378,5.107493777899028e-05,0.049193595440840274,6.236330643911908
146,coast,5.096117049856004,5.094331163598104,0.05297259786894068,0.026865431405167357,0.005529894403592645,-0.019780422997801948,0.0,0.0,0.83360262892849,-0.00947039443530696,0.12904568114688503,4.236979977058408,0.8200000000000001,0.36204121233441233,0.4595259365593367,0.17843285011376112,0.09018869242215365,0.009602510542234533,0.009158584931482208,0.0004439256107523246,0.1695112076080731,0.22047826835167375,0.8741427503687663,0.12633552762118486,0.1382452271446327,0.04478491585339529,0.04459981106709224,0.00018510478630305864,0.28520402144933027,0.035182405311160764,0.06472575309765659,0.0,82.0,0.013178102502629544,0.044242394390073096,4.698894275667106e-05,0.05043616805338558,6.145113556387437
147,relax,5.083279518142176,5.082155572012324,0.053758375963180983,0.02902632892653657,0.005451544596770229,-0.019888421697742863,0.0,0.0,0.9001255047861936,-0.009562456888582774,0.1374140322708247,4.174005581799353,0.76,0.364649408075892,0.46184394623990005,0.1735066446944439,0.02797794540679206,0.010214735791188189,0.009865228978907339,0.00034950681228084916,0.1648313124597216,0.2208868577833213,0.5522827082830921,0.11107788074460968,0.13830736471998617,0.04549837020602363,0.04531642351995145,0.00018194668607218091,0.2870239562575712,0.035283634414835445,0.06613709847425,0.0,82.0,0.012941033165714237,0.04434287245534914,4.322982733613738e-05,0.05169224248705473,6.060166833327816
148,hold,5.134970356753202,5.137728394829559,0.053085366455867214,0.03463717192663175,0.005496314590898703,-0.01986324711932111,0.0,0.0,0.8475940275167391,-0.009775390023916286,0.12853306225959005,4.238783163957666,0.88,0.36645774669839976,0.46543745121816427,0.16810480109105322,0.04710699499053125,0.01017350789009703,0.009663271539792436,0.0005102363503045946,0.15969956103650043,0.22129379809892516,0.3736351723296205,0.1355819564817277,0.13829412248764233,0.045263384526702345,0.04508469001609211,0.00017869451061023163,0.2888344916386393,0.035089876636605316,0.06754069353971422,0.0,82.0,0.012719631143664862,0.044416513421057395,3.977144114924639e-05,0.05296011857126749,5.986151115201847
149,coast,5.141110418171046,5.143214569369961,0.053144432472722165,0.033324554511256446,0.005423979938920247,-0.01995574558617196,0.0,0.0,0.8877652614837742,-0.010118918233879715,0.13068664535707858,4.224891448452921,0.8200000000000001,0.3629591212842618,0.4712520951595407,0.165788782566565,0.052765406457562364,0.00948863675807297,0.009057692868439897,0.0004309438896330738,0.15749934343823668,0.2216733435692481,0.7125645271586124,0.12442526786210409,0.13820404361509273,0.04451072328873738,0.04433553200402218,0.00017519128471519906,0.2906149205701888,0.03502208653066441,0.06894157700094079,0.0,82.0,0.01246115159281751,0.04442405021047179,3.658972585730668e-05,0.05423863524564136,5.918547859439383
150,relax,5.183828937535773,5.184031235058638,0.053886653387432815,0.031059116978850776,0.005357753620906062,-0.020041479479202692,0.0,0.0,1.0319863005385803,-0.010372446435193382,0.13890406278864456,4.174540451224787,0.76,0.3624173603553576,0.46752589358350366,0.17005674506880608,0.03307583395909705,0.009418594966628814,0.009080950742029737,0.00033764422459907643,0.1615539078153658,0.22205008736791323,0.881644186322829,0.1091637376258676,0.138089263459664,0.04438901683614649,0.04421688167536261,0.00017213516078387609,0.29239048124363465,0.034970421869517675,0.0703403938757215,0.0,82.0,0.012217747062722415,0.044421247540525774,3.366254778872215e-05,0.055526775936047774,5.859770345687094
151,hold,5.249987417157171,5.2490703630056395,0.053105808396347626,0.027825468573008435,0.005396451810617165,-0.0200277680402619,0.0,0.0,0.9787763283735871,-0.010721468857409294,0.1297962144474648,4.233286948033744,0.88,0.3591544134800068,0.469436211416846,0.17140937411475662,0.10721827800717122,0.010423140873568874,0.00993078071470466,0.0004923601588642145,0.1628389054090189,0.22246701300285598,0.7738953778279851,0.13306254001479045,0.13794330578853922,0.04518662743992311,0.04501635381991062,0.00017027362001249084,0.2941979463412316,0.03476348656635424,0.07173093333837567,0.0,82.0,0.012074178567590133,0.04448247793247756,3.096954396562438e-05,0.05682310852823401,5.810987711404701
152,coast,5.259007249170031,5.257959222303711,0.053218469584835275,0.027476458699394173,0.005337368486955964,-0.020130053707148036,0.0,0.0,1.0282787941817162,-0.011012428486418483,0.13180843824048086,4.210386892458082,0.8200000000000001,0.3584406704333504,0.47212311987400885,0.1694362087058256,0.11189615291834093,0.010673011399333531,0.010257458850186345,0.0004155525491471855,0.1609643982705342,0.22289393345882932,0.47471386812273714,0.12184537226240012,0.13783795492675507,0.04572374515337214,0.04555493202266765,0.00016881313070448535,0.2960268961473665,0.03505073375403861,0.07313296268853721,0.0,82.0,0.011962085194129606,0.044581779310149124,2.8491980448374427e-05,0.058127896861058265,5.766829274425928
